52-53,1-9,Craft-repair
52-53,1-9,Farming-fishing
52-53,1-9,Exec-managerial
52-53,1-9,Sales
52-53,1-9,Machine-op-inspct
52-53,1-9,Farming-fishing
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Farming-fishing
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Transport-moving
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Machine-op-inspct
52-53,1-9,Sales
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Farming-fishing
52-53,1-9,Transport-moving
52-53,1-9,Exec-managerial
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Prof-specialty
52-53,1-9,Farming-fishing
52-53,1-9,Sales
52-53,1-9,Prof-specialty
52-53,1-9,Protective-serv
52-53,1-9,Adm-clerical
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Handlers-cleaners
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Exec-managerial
52-53,1-9,Exec-managerial
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Adm-clerical
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Priv-house-serv
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Exec-managerial
52-53,1-9,Prof-specialty
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Priv-house-serv
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Priv-house-serv
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Tech-support
52-53,1-9,Priv-house-serv
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Handlers-cleaners
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Farming-fishing
52-53,1-9,Exec-managerial
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Adm-clerical
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Farming-fishing
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Farming-fishing
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Exec-managerial
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Exec-managerial
52-53,1-9,Sales
52-53,1-9,Handlers-cleaners
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Machine-op-inspct
52-53,1-9,Adm-clerical
52-53,1-9,Adm-clerical
52-53,1-9,Handlers-cleaners
52-53,1-9,Other-service
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Handlers-cleaners
52-53,1-9,Other-service
52-53,1-9,Adm-clerical
52-53,1-9,Transport-moving
52-53,1-9,Sales
52-53,1-9,Tech-support
52-53,1-9,Sales
52-53,1-9,Sales
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Farming-fishing
52-53,1-9,Other-service
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Other-service
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Sales
52-53,1-9,Handlers-cleaners
52-53,1-9,Machine-op-inspct
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Protective-serv
52-53,1-9,Adm-clerical
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Tech-support
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Farming-fishing
52-53,1-9,Adm-clerical
52-53,1-9,Transport-moving
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Prof-specialty
52-53,1-9,Sales
52-53,1-9,Transport-moving
52-53,1-9,Exec-managerial
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Exec-managerial
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Protective-serv
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Tech-support
52-53,1-9,Adm-clerical
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Adm-clerical
52-53,1-9,Sales
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Tech-support
52-53,1-9,Other-service
52-53,1-9,Exec-managerial
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
52-53,1-9,Other-service
52-53,1-9,Exec-managerial
52-53,1-9,Transport-moving
52-53,1-9,Adm-clerical
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Protective-serv
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Transport-moving
52-53,1-9,Priv-house-serv
52-53,1-9,Craft-repair
52-53,1-9,Farming-fishing
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Handlers-cleaners
52-53,1-9,Exec-managerial
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Handlers-cleaners
52-53,1-9,Sales
52-53,1-9,Machine-op-inspct
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Transport-moving
52-53,1-9,Adm-clerical
52-53,1-9,Craft-repair
52-53,1-9,Exec-managerial
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Sales
52-53,1-9,Handlers-cleaners
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Sales
52-53,1-9,Other-service
52-53,1-9,Prof-specialty
52-53,1-9,Handlers-cleaners
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Handlers-cleaners
52-53,1-9,Machine-op-inspct
52-53,1-9,Machine-op-inspct
52-53,1-9,Prof-specialty
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Other-service
52-53,1-9,Priv-house-serv
52-53,1-9,Craft-repair
52-53,1-9,Sales
52-53,1-9,Craft-repair
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Transport-moving
52-53,1-9,Machine-op-inspct
52-53,1-9,Adm-clerical
52-53,1-9,Other-service
52-53,1-9,Exec-managerial
52-53,1-9,Other-service
52-53,1-9,Farming-fishing
52-53,1-9,Machine-op-inspct
52-53,1-9,Craft-repair
52-53,1-9,Machine-op-inspct
52-53,1-9,Sales
52-53,1-9,Other-service
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Farming-fishing
52-53,1-9,Sales
52-53,1-9,Transport-moving
52-53,1-9,Craft-repair
52-53,1-9,Adm-clerical
52-53,1-9,Prof-specialty
52-53,1-9,Other-service
52-53,1-9,Machine-op-inspct
52-53,1-9,Exec-managerial
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Adm-clerical
54-55,1-9,Farming-fishing
54-55,1-9,Transport-moving
54-55,1-9,Machine-op-inspct
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Farming-fishing
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Priv-house-serv
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Farming-fishing
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Protective-serv
54-55,1-9,Adm-clerical
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Priv-house-serv
54-55,1-9,Sales
54-55,1-9,Prof-specialty
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Tech-support
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Farming-fishing
54-55,1-9,Exec-managerial
54-55,1-9,Exec-managerial
54-55,1-9,Craft-repair
54-55,1-9,Prof-specialty
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Priv-house-serv
54-55,1-9,Adm-clerical
54-55,1-9,Farming-fishing
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Priv-house-serv
54-55,1-9,Transport-moving
54-55,1-9,Adm-clerical
54-55,1-9,Adm-clerical
54-55,1-9,Exec-managerial
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Prof-specialty
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Transport-moving
54-55,1-9,Priv-house-serv
54-55,1-9,Sales
54-55,1-9,Protective-serv
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Prof-specialty
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Tech-support
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Prof-specialty
54-55,1-9,Adm-clerical
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Adm-clerical
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Machine-op-inspct
54-55,1-9,Sales
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Exec-managerial
54-55,1-9,Sales
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Exec-managerial
54-55,1-9,Exec-managerial
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Exec-managerial
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Sales
54-55,1-9,Sales
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Exec-managerial
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Exec-managerial
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Farming-fishing
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Adm-clerical
54-55,1-9,Handlers-cleaners
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Other-service
54-55,1-9,Tech-support
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Farming-fishing
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Handlers-cleaners
54-55,1-9,Sales
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Exec-managerial
54-55,1-9,Exec-managerial
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Handlers-cleaners
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Farming-fishing
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Handlers-cleaners
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Adm-clerical
54-55,1-9,Farming-fishing
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Sales
54-55,1-9,Exec-managerial
54-55,1-9,Farming-fishing
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Farming-fishing
54-55,1-9,Farming-fishing
54-55,1-9,Craft-repair
54-55,1-9,Transport-moving
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Tech-support
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Handlers-cleaners
54-55,1-9,Exec-managerial
54-55,1-9,Transport-moving
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Transport-moving
54-55,1-9,Adm-clerical
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Prof-specialty
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Machine-op-inspct
54-55,1-9,Transport-moving
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Exec-managerial
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Handlers-cleaners
54-55,1-9,Other-service
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Exec-managerial
54-55,1-9,Farming-fishing
54-55,1-9,Machine-op-inspct
54-55,1-9,Machine-op-inspct
54-55,1-9,Other-service
54-55,1-9,Tech-support
54-55,1-9,Sales
54-55,1-9,Exec-managerial
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Farming-fishing
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Priv-house-serv
54-55,1-9,Exec-managerial
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Tech-support
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Sales
54-55,1-9,Exec-managerial
54-55,1-9,Transport-moving
54-55,1-9,Other-service
54-55,1-9,Craft-repair
54-55,1-9,Handlers-cleaners
54-55,1-9,Farming-fishing
54-55,1-9,Craft-repair
54-55,1-9,Sales
54-55,1-9,Other-service
54-55,1-9,Other-service
54-55,1-9,Transport-moving
54-55,1-9,Exec-managerial
54-55,1-9,Prof-specialty
54-55,1-9,Exec-managerial
54-55,1-9,Exec-managerial
54-55,1-9,Craft-repair
54-55,1-9,Adm-clerical
54-55,1-9,Craft-repair
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Adm-clerical
54-55,1-9,Other-service
54-55,1-9,Adm-clerical
54-55,1-9,Transport-moving
54-55,1-9,Craft-repair
54-55,1-9,Exec-managerial
54-55,1-9,Machine-op-inspct
54-55,1-9,Transport-moving
54-55,1-9,Sales
54-55,1-9,Prof-specialty
54-55,1-9,Protective-serv
54-55,1-9,Craft-repair
56-57,2-9,Other-service
56-57,2-9,Priv-house-serv
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Transport-moving
56-57,2-9,Exec-managerial
56-57,2-9,Other-service
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Transport-moving
56-57,2-9,Other-service
56-57,2-9,Adm-clerical
56-57,2-9,Adm-clerical
56-57,2-9,Machine-op-inspct
56-57,2-9,Exec-managerial
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Exec-managerial
56-57,2-9,Craft-repair
56-57,2-9,Sales
56-57,2-9,Adm-clerical
56-57,2-9,Adm-clerical
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Farming-fishing
56-57,2-9,Craft-repair
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Adm-clerical
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Machine-op-inspct
56-57,2-9,Machine-op-inspct
56-57,2-9,Other-service
56-57,2-9,Handlers-cleaners
56-57,2-9,Other-service
56-57,2-9,Other-service
56-57,2-9,Other-service
56-57,2-9,Exec-managerial
56-57,2-9,Exec-managerial
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Adm-clerical
56-57,2-9,Sales
56-57,2-9,Transport-moving
56-57,2-9,Adm-clerical
56-57,2-9,Other-service
56-57,2-9,Adm-clerical
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Other-service
56-57,2-9,Sales
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Handlers-cleaners
56-57,2-9,Machine-op-inspct
56-57,2-9,Exec-managerial
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Other-service
56-57,2-9,Adm-clerical
56-57,2-9,Other-service
56-57,2-9,Adm-clerical
56-57,2-9,Exec-managerial
56-57,2-9,Exec-managerial
56-57,2-9,Transport-moving
56-57,2-9,Adm-clerical
56-57,2-9,Craft-repair
56-57,2-9,Other-service
56-57,2-9,Transport-moving
56-57,2-9,Adm-clerical
56-57,2-9,Craft-repair
56-57,2-9,Sales
56-57,2-9,Transport-moving
56-57,2-9,Machine-op-inspct
56-57,2-9,Other-service
56-57,2-9,Handlers-cleaners
56-57,2-9,Adm-clerical
56-57,2-9,Transport-moving
56-57,2-9,Prof-specialty
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Exec-managerial
56-57,2-9,Prof-specialty
56-57,2-9,Other-service
56-57,2-9,Exec-managerial
56-57,2-9,Machine-op-inspct
56-57,2-9,Exec-managerial
56-57,2-9,Craft-repair
56-57,2-9,Adm-clerical
56-57,2-9,Handlers-cleaners
56-57,2-9,Machine-op-inspct
56-57,2-9,Transport-moving
56-57,2-9,Craft-repair
56-57,2-9,Prof-specialty
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Craft-repair
56-57,2-9,Machine-op-inspct
56-57,2-9,Farming-fishing
56-57,2-9,Machine-op-inspct
56-57,2-9,Other-service
56-57,2-9,Craft-repair
56-57,2-9,Other-service
56-57,2-9,Transport-moving
56-57,2-9,Sales
56-57,2-9,Craft-repair
56-57,2-9,Handlers-cleaners
56-57,2-9,Transport-moving
56-57,2-9,Farming-fishing
56-57,2-9,Other-service
56-57,2-9,Exec-managerial
56-57,2-9,Transport-moving
56-57,2-9,Adm-clerical
56-57,2-9,Machine-op-inspct
56-57,2-9,Adm-clerical
56-57,2-9,Machine-op-inspct
56-57,2-9,Sales
56-57,2-9,Sales
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Transport-moving
56-57,2-9,Sales
56-57,2-9,Other-service
56-57,2-9,Craft-repair
56-57,2-9,Machine-op-inspct
56-57,2-9,Machine-op-inspct
56-57,2-9,Adm-clerical
56-57,2-9,Sales
56-57,2-9,Craft-repair
56-57,2-9,Machine-op-inspct
56-57,2-9,Transport-moving
56-57,2-9,Craft-repair
56-57,2-9,Sales
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Adm-clerical
56-57,2-9,Adm-clerical
56-57,2-9,Adm-clerical
56-57,2-9,Other-service
56-57,2-9,Transport-moving
56-57,2-9,Sales
56-57,2-9,Craft-repair
56-57,2-9,Tech-support
56-57,2-9,Transport-moving
56-57,2-9,Machine-op-inspct
56-57,2-9,Sales
56-57,2-9,Exec-managerial
56-57,2-9,Exec-managerial
56-57,2-9,Craft-repair
56-57,2-9,Exec-managerial
56-57,2-9,Other-service
56-57,2-9,Other-service
56-57,2-9,Craft-repair
56-57,2-9,Sales
56-57,2-9,Sales
56-57,2-9,Craft-repair
56-57,2-9,Other-service
56-57,2-9,Farming-fishing
56-57,2-9,Adm-clerical
56-57,2-9,Sales
56-57,2-9,Handlers-cleaners
56-57,2-9,Craft-repair
56-57,2-9,Transport-moving
56-57,2-9,Machine-op-inspct
56-57,2-9,Craft-repair
56-57,2-9,Adm-clerical
56-57,2-9,Machine-op-inspct
56-57,2-9,Prof-specialty
56-57,2-9,Other-service
